epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/reward,val/max_aug_reward,val/max_reward,val/reward
,0.0003,0,,,,,,,,
,,49,,,319.81897354125977,,,,,
,,49,,8.609771728515625,,,,,,
0,,49,,,,0.5020307302474976,-10.442967414855957,,,
,,99,,,275.79498291015625,,,,,
,,99,,17.411470413208008,,,,,,
0,,99,,,,0.5000510215759277,-10.299943923950195,,,
,,149,,,277.087926864624,,,,,
,,149,,11.389017105102539,,,,,,
0,,149,,,,0.5034151077270508,-10.060243606567383,,,
,,199,,,276.72553062438965,,,,,
,,199,,17.422199249267578,,,,,,
0,,199,,,,0.5129168033599854,-9.85446548461914,,,
,,249,,,275.71892738342285,,,,,
,,249,,12.274026870727539,,,,,,
0,,249,,,,0.5159779787063599,-9.684879302978516,,,
,,299,,,287.81747817993164,,,,,
,,299,,24.854660034179688,,,,,,
0,,299,,,,0.5174250602722168,-9.664162635803223,,,
,,349,,,274.6915817260742,,,,,
,,349,,12.627840042114258,,,,,,
0,,349,,,,0.518923282623291,-9.46183967590332,,,
,,399,,,274.8868465423584,,,,,
,,399,,20.109891891479492,,,,,,
0,,399,,,,0.5246907472610474,-9.422591209411621,,,
,,449,,,275.6998538970947,,,,,
,,449,,13.664722442626953,,,,,,
0,,449,,,,0.5245864391326904,-9.310786247253418,,,
,,499,,,274.5988368988037,,,,,
,,499,,17.07601547241211,,,,,,
0,,499,,,,0.530724287033081,-9.26357650756836,,,
,,549,,,274.54614639282227,,,,,
,,549,,14.00303840637207,,,,,,
0,,549,,,,0.5274009704589844,-9.21047306060791,,,
,,599,,,274.25169944763184,,,,,
,,599,,17.102479934692383,,,,,,
0,,599,,,,0.5338598489761353,-9.22870922088623,,,
,,649,,,274.20902252197266,,,,,
,,649,,15.954256057739258,,,,,,
0,,649,,,,0.5279414653778076,-9.190728187561035,,,
,,699,,,273.7605571746826,,,,,
,,699,,17.02713966369629,,,,,,
0,,699,,,,0.5315583944320679,-9.21985912322998,,,
,,749,,,281.33678436279297,,,,,
,,749,,13.449668884277344,,,,,,
0,,749,,,,0.534201979637146,-9.1113862991333,,,
,,799,,,274.43480491638184,,,,,
,,799,,17.001867294311523,,,,,,
0,,799,,,,0.5334992408752441,-9.162734031677246,,,
,,849,,,290.3110980987549,,,,,
,,849,,12.141704559326172,,,,,,
0,,849,,,,0.5313349962234497,-9.030052185058594,,,
,,899,,,274.4002342224121,,,,,
,,899,,16.758441925048828,,,,,,
0,,899,,,,0.5367163419723511,-9.059038162231445,,,
,,949,,,282.4563980102539,,,,,
,,949,,11.837005615234375,,,,,,
0,,949,,,,0.5383604764938354,-9.070833206176758,,,
,,999,,,274.11460876464844,,,,,
,,999,,16.905784606933594,,,,,,
0,,999,,,,0.5366020202636719,-9.0269775390625,,,
,,1049,,,295.4089641571045,,,,,
,,1049,,8.941888809204102,,,,,,
0,,1049,,,,0.5369834899902344,-9.03857421875,,,
,,1099,,,281.68177604675293,,,,,
,,1099,,17.23337173461914,,,,,,
0,,1099,,,,0.5409795045852661,-8.999637603759766,,,
,,1149,,,273.3151912689209,,,,,
,,1149,,12.490510940551758,,,,,,
0,,1149,,,,0.5401158332824707,-9.019168853759766,,,
,,1199,,,275.3148078918457,,,,,
,,1199,,16.557931900024414,,,,,,
0,,1199,,,,0.5375156402587891,-8.983430862426758,,,
,,1249,,,275.3305435180664,,,,,
,,1249,,13.268709182739258,,,,,,
0,,1249,,,,0.5396275520324707,-8.98901081085205,,,
,,1299,,,276.36194229125977,,,,,
,,1299,,22.07803726196289,,,,,,
0,,1299,,,,0.54071044921875,-9.01015853881836,,,
,,1349,,,291.1970615386963,,,,,
,,1349,,12.710809707641602,,,,,,
0,,1349,,,,0.5424344539642334,-8.987288475036621,,,
,,1399,,,277.47321128845215,,,,,
,,1399,,17.222881317138672,,,,,,
0,,1399,,,,0.5427383184432983,-8.96021556854248,,,
,,1449,,,278.1720161437988,,,,,
,,1449,,13.844966888427734,,,,,,
0,,1449,,,,0.5465420484542847,-8.900671005249023,,,
,,1499,,,277.3599624633789,,,,,
,,1499,,16.620397567749023,,,,,,
0,,1499,,,,0.540920615196228,-8.898945808410645,,,
,,1549,,,283.3738327026367,,,,,
,,1549,,13.123512268066406,,,,,,
0,,1549,,,,0.5412319898605347,-8.932483673095703,,,
0,,1562,,,,,,-7.93214750289917,-8.026995658874512,-8.460651397705078
,,1563,563.7145466804504,,,,,,,
,0.0003,1563,,,,,,,,
,,1599,,,289.9448871612549,,,,,
,,1599,,20.169496536254883,,,,,,
1,,1599,,,,0.5396490097045898,-8.940452575683594,,,
,,1649,,,291.7208671569824,,,,,
,,1649,,5.359411239624023,,,,,,
1,,1649,,,,0.539955735206604,-8.911520957946777,,,
,,1699,,,278.6672115325928,,,,,
,,1699,,22.655487060546875,,,,,,
1,,1699,,,,0.5484988689422607,-8.904224395751953,,,
,,1749,,,273.1211185455322,,,,,
,,1749,,14.482736587524414,,,,,,
1,,1749,,,,0.5398082733154297,-8.950726509094238,,,
,,1799,,,281.69727325439453,,,,,
,,1799,,16.56055450439453,,,,,,
1,,1799,,,,0.5483167171478271,-8.852920532226562,,,
,,1849,,,276.1549949645996,,,,,
,,1849,,11.623144149780273,,,,,,
1,,1849,,,,0.549035906791687,-8.872445106506348,,,
,,1899,,,282.11498260498047,,,,,
,,1899,,16.48259162902832,,,,,,
1,,1899,,,,0.5458203554153442,-8.826974868774414,,,
,,1949,,,275.3615379333496,,,,,
,,1949,,12.771844863891602,,,,,,
