epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/reward,val/max_aug_reward,val/max_reward,val/reward
,0.0003,0,,,,,,,,
,,49,,,169.07072067260742,,,,,
,,49,,2.790689468383789,,,,,,
0,,49,,,,0.6173282265663147,-6.825117588043213,,,
,,99,,,173.26784133911133,,,,,
,,99,,20.7822322845459,,,,,,
0,,99,,,,0.6135940551757812,-6.652681350708008,,,
,,149,,,169.99101638793945,,,,,
,,149,,2.7844905853271484,,,,,,
0,,149,,,,0.6020616888999939,-6.615023612976074,,,
,,199,,,165.69066047668457,,,,,
,,199,,20.49875259399414,,,,,,
0,,199,,,,0.6146624088287354,-6.56387996673584,,,
,,249,,,168.60103607177734,,,,,
,,249,,2.7785301208496094,,,,,,
0,,249,,,,0.6155068278312683,-6.4674072265625,,,
,,299,,,167.37890243530273,,,,,
,,299,,20.7827091217041,,,,,,
0,,299,,,,0.6128268241882324,-6.402275085449219,,,
,,349,,,167.31858253479004,,,,,
,,349,,2.749919891357422,,,,,,
0,,349,,,,0.611518919467926,-6.383423805236816,,,
,,399,,,167.24181175231934,,,,,
,,399,,20.337820053100586,,,,,,
0,,399,,,,0.6167022585868835,-6.3750128746032715,,,
,,449,,,166.7037010192871,,,,,
,,449,,2.853870391845703,,,,,,
0,,449,,,,0.61810702085495,-6.334877967834473,,,
,,499,,,166.90444946289062,,,,,
,,499,,20.64824104309082,,,,,,
0,,499,,,,0.6175844073295593,-6.259366512298584,,,
,,549,,,168.71261596679688,,,,,
,,549,,2.873659133911133,,,,,,
0,,549,,,,0.6166744828224182,-6.32448148727417,,,
,,599,,,167.11163520812988,,,,,
,,599,,19.9737548828125,,,,,,
0,,599,,,,0.6130869388580322,-6.303498268127441,,,
,,649,,,167.2687530517578,,,,,
,,649,,2.890348434448242,,,,,,
0,,649,,,,0.623835027217865,-6.2734832763671875,,,
,,699,,,167.29497909545898,,,,,
,,699,,20.792007446289062,,,,,,
0,,699,,,,0.6254419088363647,-6.257239818572998,,,
,,749,,,168.75457763671875,,,,,
,,749,,2.790212631225586,,,,,,
0,,749,,,,0.6194109320640564,-6.254641056060791,,,
,,799,,,172.0900535583496,,,,,
,,799,,20.511627197265625,,,,,,
0,,799,,,,0.6229955554008484,-6.248330116271973,,,
,,849,,,167.20914840698242,,,,,
,,849,,2.7778148651123047,,,,,,
0,,849,,,,0.621427595615387,-6.239316463470459,,,
,,899,,,167.56415367126465,,,,,
,,899,,20.851850509643555,,,,,,
0,,899,,,,0.6144943237304688,-6.223744869232178,,,
,,949,,,168.28060150146484,,,,,
,,949,,2.8705596923828125,,,,,,
0,,949,,,,0.6224878430366516,-6.1831817626953125,,,
,,999,,,166.17965698242188,,,,,
,,999,,20.281076431274414,,,,,,
0,,999,,,,0.6224478483200073,-6.221237659454346,,,
,,1049,,,167.8156852722168,,,,,
,,1049,,2.750396728515625,,,,,,
0,,1049,,,,0.619172215461731,-6.224842548370361,,,
,,1099,,,169.62933540344238,,,,,
,,1099,,23.169517517089844,,,,,,
0,,1099,,,,0.6218005418777466,-6.158154010772705,,,
,,1149,,,167.65379905700684,,,,,
,,1149,,2.703428268432617,,,,,,
0,,1149,,,,0.6252408623695374,-6.22976541519165,,,
,,1199,,,167.45376586914062,,,,,
,,1199,,19.968032836914062,,,,,,
0,,1199,,,,0.6195571422576904,-6.1888108253479,,,
,,1249,,,167.36459732055664,,,,,
,,1249,,2.7577877044677734,,,,,,
0,,1249,,,,0.6231024861335754,-6.200230598449707,,,
,,1299,,,167.3758029937744,,,,,
,,1299,,20.348310470581055,,,,,,
0,,1299,,,,0.6259485483169556,-6.290841102600098,,,
,,1349,,,166.60046577453613,,,,,
,,1349,,2.5243759155273438,,,,,,
0,,1349,,,,0.6245868802070618,-6.186923503875732,,,
,,1399,,,175.44293403625488,,,,,
,,1399,,19.94490623474121,,,,,,
0,,1399,,,,0.6225412487983704,-6.217277526855469,,,
,,1449,,,170.60446739196777,,,,,
,,1449,,2.744913101196289,,,,,,
